Client_Num,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Zipcode,Car_Owner,House_Owner,Personal_loan,contact,Customer_Job,Income,Cust_Satisfaction_Score
758824608,33,F,1,Graduate,Married,FL,91750,yes,yes,no,unknown,Blue-collar,36778,4
712263258,61,F,0,Graduate,Married,NJ,91750,no,yes,no,cellular,Blue-collar,36780,3
709955958,38,F,0,Uneducated,Single,CA,91750,yes,yes,no,unknown,White-collar,36794,3
802875333,50,F,3,Unknown,Single,CA,91750,yes,no,no,cellular,Blue-collar,36797,5
718338708,55,F,3,High School,Married,CA,91750,no,yes,no,telephone,Govt,36799,3
713444058,37,F,1,Graduate,Married,FL,91750,no,no,no,unknown,White-collar,36821,3
803342358,65,M,0,High School,Single,NY,91750,no,no,no,unknown,Govt,36833,4
719095533,31,F,0,Graduate,Single,CA,91750,yes,yes,no,cellular,Govt,36839,4
715256658,59,F,1,Graduate,Single,TX,91750,yes,yes,no,cellular,Govt,36855,3
788866983,62,F,1,Graduate,Single,NY,91750,yes,yes,no,cellular,Businessman,36881,5
794528283,61,F,0,Unknown,Married,TX,91750,yes,no,no,cellular,Selfemployeed,36884,5
714862083,41,F,5,Graduate,Married,TX,91750,no,yes,no,unknown,Selfemployeed,36894,2
709742958,55,F,3,Uneducated,Single,TX,91750,no,no,no,cellular,White-collar,36899,2
785119833,43,F,3,Graduate,Single,CA,91750,no,yes,no,cellular,Govt,36915,3
713592408,41,F,5,Unknown,Married,TX,91750,no,no,no,unknown,Selfemployeed,36930,2
713451408,40,F,4,Unknown,Single,NY,91750,yes,yes,no,cellular,Retirees,36932,2
710248233,47,F,3,Uneducated,Married,FL,91750,no,yes,no,unknown,Selfemployeed,36936,2
713923233,42,F,2,Unknown,Single,CA,91750,no,yes,no,cellular,Retirees,36942,1
716713533,31,F,1,Graduate,Married,CA,91750,yes,yes,yes,cellular,White-collar,36943,3
713718558,34,F,3,Graduate,Single,NJ,91750,no,no,no,unknown,Retirees,36961,2
718672233,38,F,4,Uneducated,Single,MN,91750,no,yes,no,cellular,Govt,36964,3
718428033,47,F,5,High School,Single,TX,91750,yes,yes,no,cellular,Selfemployeed,36965,3
771725808,27,F,0,High School,Married,WA,53012,no,yes,no,cellular,Businessman,36965,5
710231433,46,F,4,Uneducated,Married,CA,91750,yes,yes,yes,unknown,White-collar,36968,2
717961458,52,F,1,Graduate,Single,CA,91750,no,yes,yes,cellular,Retirees,36975,1
720252858,45,F,4,Unknown,Married,TX,91750,no,yes,yes,cellular,Selfemployeed,36975,3
821815458,39,F,2,Uneducated,Single,AR,86503,no,yes,yes,cellular,White-collar,36978,5
798786333,41,F,3,Unknown,Unknown,NY,91750,yes,yes,no,unknown,Govt,36998,5
778878633,45,F,2,Graduate,Single,CA,91750,no,yes,yes,cellular,Govt,37003,4
714466458,54,F,0,Graduate,Married,NY,91750,yes,yes,no,unknown,Govt,37006,3
778375458,55,F,1,Graduate,Single,FL,91750,yes,no,no,cellular,Blue-collar,37009,3
715480983,51,F,2,Unknown,Single,NJ,91750,no,yes,no,cellular,Retirees,37017,3
720384633,42,F,1,High School,Married,FL,91750,yes,no,no,cellular,Blue-collar,37026,5
710668458,40,F,1,Uneducated,Single,TX,91750,no,yes,no,unknown,Blue-collar,37037,2
716511483,44,F,4,Graduate,Unknown,NY,91750,yes,yes,no,cellular,Blue-collar,37037,1
741778458,51,F,2,Graduate,Single,CA,91750,no,yes,no,cellular,White-collar,37043,4
789599283,38,F,2,Graduate,Married,FL,91750,no,yes,no,unknown,Retirees,37051,5
710562258,47,F,4,Post-Graduate,Married,CA,91750,no,yes,yes,unknown,Businessman,37053,2
715082133,45,F,4,Graduate,Married,FL,91750,no,no,no,cellular,White-collar,37055,3
712303908,63,M,1,Graduate,Single,CA,91750,yes,no,no,cellular,Selfemployeed,37057,1
812956983,39,F,1,Graduate,Single,NY,91750,no,no,no,cellular,Govt,37058,4
711397533,36,F,1,Uneducated,Single,NJ,91750,no,yes,yes,cellular,Selfemployeed,37062,1
719136183,49,M,3,Graduate,Married,CA,91750,no,yes,yes,unknown,Retirees,37082,3
821163408,47,F,4,Unknown,Married,FL,91750,yes,yes,no,cellular,Businessman,37086,5
713089458,39,F,3,Doctorate,Married,CA,91750,no,no,no,unknown,Govt,37108,3
714542058,30,M,1,Post-Graduate,Married,NY,91750,no,no,no,unknown,Govt,37114,3
720057183,50,F,2,Unknown,Single,CA,91750,yes,no,no,cellular,Govt,37118,3
780378633,46,F,3,Graduate,Single,CA,91750,no,no,no,cellular,Blue-collar,37138,5
719655258,65,M,0,Doctorate,Single,FL,91750,no,no,no,cellular,White-collar,37140,3
804437658,44,M,0,Uneducated,Married,NJ,91750,no,no,no,cellular,Businessman,37157,5
718949433,43,F,4,Unknown,Single,NY,91750,no,no,no,cellular,Businessman,37172,4
708959583,29,F,0,Post-Graduate,Single,CA,91750,no,yes,no,cellular,Businessman,37173,1
806641683,55,F,1,Doctorate,Married,NE,91750,no,yes,no,unknown,Govt,37176,5
713389233,38,F,4,Uneducated,Married,CA,91750,yes,no,no,unknown,Retirees,37179,3
715690908,35,F,2,High School,Married,NY,91750,no,yes,no,cellular,Blue-collar,37179,3
718815108,50,F,1,High School,Single,CT,91750,yes,no,no,cellular,Blue-collar,37183,5
780612558,40,F,2,Post-Graduate,Married,FL,91750,no,no,no,cellular,White-collar,37184,3
718736883,53,F,1,Graduate,Single,TX,91750,yes,no,no,cellular,Blue-collar,37203,4
720132258,59,F,0,Graduate,Married,FL,91750,no,no,no,unknown,Retirees,37209,3
718504233,65,F,1,Unknown,Single,CA,91750,no,yes,no,unknown,Retirees,37233,4
713452533,59,F,1,High School,Married,TX,91750,yes,no,no,unknown,Blue-collar,37238,2
721338783,42,F,4,Post-Graduate,Married,TX,91750,no,no,no,cellular,Selfemployeed,37241,5
779598183,57,F,3,High School,Unknown,CA,91750,yes,yes,no,unknown,Businessman,37248,4
713453733,46,F,4,Doctorate,Married,CA,91750,no,yes,no,cellular,Blue-collar,37252,2
810586833,36,F,0,Unknown,Married,CA,91750,no,no,no,cellular,Businessman,37254,5
712322058,45,F,2,Uneducated,Married,NY,91750,yes,yes,yes,cellular,White-collar,37270,2
788717358,45,F,1,High School,Married,NJ,91750,no,no,no,cellular,Selfemployeed,37270,5
720695583,36,F,2,Graduate,Married,CA,91750,no,no,yes,unknown,Businessman,37299,4
819977058,55,F,3,Graduate,Single,CA,91750,no,no,no,cellular,Blue-collar,37301,3
715905633,38,F,1,High School,Married,CA,91750,no,yes,no,unknown,White-collar,37310,3
714162033,55,F,1,Graduate,Single,NY,91750,no,no,no,cellular,Selfemployeed,37321,3
719266158,42,F,3,Unknown,Single,NY,91750,no,no,no,cellular,Blue-collar,37329,4
719504433,60,M,1,Uneducated,Married,CA,91750,no,no,no,unknown,White-collar,37336,4
778952058,46,F,1,Graduate,Married,TX,91750,no,yes,yes,unknown,Govt,37336,5
711076533,46,F,4,Graduate,Married,TX,91750,no,yes,yes,cellular,Businessman,37346,3
737952333,53,F,1,Graduate,Single,TX,91750,no,yes,no,cellular,Retirees,37364,4
787669233,48,F,3,High School,Unknown,CA,91750,no,yes,no,cellular,Businessman,37365,4
804649833,37,F,2,Graduate,Married,CA,91750,no,yes,yes,cellular,Govt,37366,4
708707808,47,F,3,Graduate,Married,CA,91750,yes,no,yes,cellular,Blue-collar,37378,3
721306908,52,F,2,Graduate,Married,TX,91750,no,yes,no,telephone,Retirees,37384,5
716321583,41,F,4,High School,Single,TX,91750,yes,no,no,telephone,White-collar,37400,2
718746933,50,F,4,Graduate,Married,TX,91750,no,no,no,telephone,Govt,37403,3
821755233,37,F,3,Graduate,Single,FL,91750,no,no,no,unknown,Selfemployeed,37407,5
789616158,26,M,0,Graduate,Single,NY,91750,yes,no,no,unknown,White-collar,37436,5
783625008,58,F,3,Graduate,Married,FL,91750,yes,no,yes,cellular,Businessman,37441,3
713901108,26,M,0,High School,Single,FL,91750,yes,yes,no,cellular,Businessman,37468,1
716039433,40,F,2,Graduate,Single,NY,91750,yes,yes,no,cellular,Blue-collar,37475,1
718521258,47,F,2,Graduate,Single,IA,91750,no,yes,yes,cellular,Selfemployeed,37477,4
711852783,37,F,3,High School,Married,FL,91750,no,no,no,telephone,Businessman,37487,3
813261408,52,F,2,Graduate,Married,CA,91750,yes,no,no,cellular,White-collar,37491,3
708911508,48,F,1,Graduate,Married,TX,91750,no,yes,yes,cellular,White-collar,37495,2
711129483,45,M,2,Graduate,Single,NY,91750,no,no,no,cellular,Blue-collar,37504,2
709326183,49,F,5,Uneducated,Married,NY,91750,yes,yes,no,unknown,Selfemployeed,37517,2
711368283,47,F,3,Graduate,Single,NY,91750,no,no,no,cellular,Govt,37520,2
715970133,40,F,4,Uneducated,Married,NY,91750,yes,yes,yes,cellular,Blue-collar,37523,3
718038483,45,F,5,High School,Married,NY,91750,yes,yes,no,cellular,Selfemployeed,37527,3
780168333,45,F,5,Graduate,Married,CA,91750,no,yes,no,cellular,White-collar,37550,4
788959758,51,F,0,High School,Married,CA,91750,no,no,no,cellular,Selfemployeed,37550,4
716311683,65,M,0,Graduate,Single,FL,91750,yes,yes,yes,cellular,White-collar,37551,5
821150958,54,F,2,Unknown,Married,TX,91750,yes,yes,yes,cellular,Govt,37566,4
716231133,55,F,2,Graduate,Single,NY,91750,no,no,no,unknown,White-collar,37567,2
713764458,42,F,2,Uneducated,Single,CA,91750,no,yes,no,unknown,Govt,37569,2
758202858,50,F,2,Graduate,Single,TX,91750,yes,no,no,unknown,Retirees,37578,3
719930658,52,F,2,Uneducated,Married,NY,91750,yes,yes,yes,unknown,Retirees,37585,4
787491483,40,F,4,High School,Unknown,AZ,90025,no,yes,no,unknown,Govt,37586,4
720795858,62,F,0,Unknown,Single,CA,91750,yes,no,no,cellular,Retirees,37597,5
712141683,38,M,1,Uneducated,Married,CA,91750,yes,no,no,unknown,White-collar,37612,2
712615008,46,F,3,Unknown,Married,MN,91750,yes,no,no,cellular,Businessman,37623,3
709950858,42,F,3,Uneducated,Single,CA,91750,yes,yes,no,cellular,Retirees,37625,3
713497983,53,F,1,Unknown,Married,CA,91750,no,yes,no,cellular,Retirees,37639,1
711062958,48,F,2,Unknown,Married,CA,91750,no,no,no,cellular,Businessman,37653,3
807426033,49,F,0,Doctorate,Unknown,TX,91750,no,no,yes,unknown,Selfemployeed,37655,4
715679733,45,F,2,Post-Graduate,Married,TX,91750,yes,yes,no,cellular,Businessman,37658,2
803026008,49,F,3,Unknown,Single,CA,91750,no,no,no,unknown,Govt,37665,4
709774608,44,F,2,Graduate,Single,CA,91750,yes,yes,no,cellular,Businessman,37668,2
712442508,55,F,2,Graduate,Married,FL,91750,no,no,no,unknown,Blue-collar,37676,1
708271833,48,F,3,Graduate,Married,CA,91750,no,yes,yes,unknown,Govt,37680,3
719749083,40,F,3,Uneducated,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,37695,3
719048133,58,F,1,Post-Graduate,Single,FL,91750,no,no,no,unknown,Govt,37699,5
710932683,50,F,4,Unknown,Married,FL,91750,no,no,no,telephone,White-collar,37709,2
720432858,44,F,3,Graduate,Married,CA,91750,no,yes,no,telephone,Retirees,37713,3
712665633,42,F,4,Graduate,Single,CA,91750,no,yes,yes,cellular,Selfemployeed,37725,2
709591533,49,F,3,Graduate,Married,NY,91750,yes,no,no,cellular,Businessman,37733,2
792995808,42,F,1,Graduate,Married,CA,91750,no,no,no,unknown,Blue-collar,37739,5
710635083,37,M,2,Uneducated,Single,FL,91750,no,no,no,cellular,Retirees,37749,2
718602708,34,F,4,Graduate,Single,CA,91750,yes,no,no,cellular,Selfemployeed,37770,5
778949133,65,F,0,Uneducated,Single,CA,91750,yes,no,no,unknown,Blue-collar,37771,4
720964683,42,F,1,High School,Married,NY,91750,yes,yes,yes,cellular,Selfemployeed,37778,4
720118908,51,F,2,High School,Married,CA,91750,no,no,yes,cellular,Govt,37792,4
709999308,27,F,0,Unknown,Single,CA,91750,yes,yes,no,cellular,Govt,37793,1
779090883,45,F,4,Graduate,Married,FL,91750,no,no,no,cellular,Businessman,37800,5
713464983,49,F,1,Unknown,Married,CA,91750,no,yes,no,cellular,Selfemployeed,37807,3
708504783,47,F,3,Uneducated,Married,IL,91750,no,yes,no,unknown,Retirees,37815,2
709604958,65,F,0,Unknown,Single,NY,91750,no,yes,no,cellular,Blue-collar,37823,3
714387108,55,F,1,Graduate,Married,CA,91750,no,yes,no,cellular,Blue-collar,37836,3
716750358,42,F,3,Graduate,Married,TX,91750,no,yes,no,cellular,Govt,37853,1
772329183,44,F,2,High School,Single,FL,91750,yes,yes,yes,cellular,White-collar,37853,3
708244458,26,M,0,Graduate,Single,NY,91750,no,yes,no,cellular,White-collar,37888,3
817887408,52,F,1,High School,Married,NY,91750,yes,yes,no,cellular,Govt,37893,5
710402508,40,F,4,Unknown,Single,CA,91750,no,no,no,unknown,White-collar,37898,1
771527508,45,F,3,Doctorate,Married,CA,91750,yes,no,yes,cellular,Blue-collar,37900,4
714216033,49,F,5,Graduate,Unknown,CA,91750,no,yes,no,cellular,Govt,37908,3
714622833,38,F,1,Graduate,Married,NJ,91750,no,no,no,cellular,Retirees,37914,2
787605558,26,M,0,Graduate,Single,NJ,91750,no,yes,no,cellular,Govt,37914,5
712934583,29,M,0,Post-Graduate,Married,TX,91750,yes,yes,no,cellular,White-collar,37941,3
712166583,36,F,3,Graduate,Married,NY,91750,no,yes,no,cellular,White-collar,37951,1
780713058,52,F,1,Uneducated,Married,WA,54101,no,no,yes,telephone,Retirees,37951,5
712085733,53,F,3,High School,Married,TX,91750,no,yes,no,cellular,White-collar,37954,2
811970808,37,F,2,High School,Married,FL,91750,no,yes,no,cellular,Selfemployeed,37961,3
716831508,50,F,1,Uneducated,Unknown,NM,91750,no,yes,no,cellular,Govt,37975,1
717052158,50,F,2,Graduate,Married,TX,91750,no,yes,no,unknown,Retirees,37987,3
769448658,50,F,4,Graduate,Single,TX,91750,yes,yes,no,telephone,Govt,37997,5
715376508,35,F,1,High School,Single,NY,91750,yes,yes,no,cellular,Businessman,38005,1
807137808,45,F,2,High School,Single,CA,91750,yes,no,no,cellular,Blue-collar,38005,4
789193383,26,M,0,Unknown,Unknown,TX,91750,yes,no,no,cellular,White-collar,38006,3
802662858,43,F,4,Graduate,Single,FL,91750,no,yes,no,unknown,White-collar,38006,4
721268133,45,F,5,Post-Graduate,Unknown,NY,91750,no,yes,no,telephone,Blue-collar,38010,5
720670458,56,F,0,Unknown,Single,CA,91750,no,yes,no,unknown,Retirees,38015,3
712685733,65,F,1,Graduate,Married,NJ,91750,yes,yes,no,cellular,Retirees,38022,2
716948283,51,F,3,Graduate,Married,FL,91750,yes,no,no,cellular,Selfemployeed,38022,1
788595183,58,F,3,Graduate,Married,TX,91750,yes,yes,no,unknown,Govt,38028,4
811989858,47,F,2,Graduate,Single,CA,91750,yes,yes,no,cellular,Govt,38031,5
770937183,49,F,5,High School,Single,CA,91750,no,yes,no,cellular,Blue-collar,38042,4
709127808,42,F,4,Uneducated,Single,NY,91750,no,yes,no,cellular,Govt,38043,1
710297133,39,M,2,Graduate,Married,TX,91750,no,yes,no,unknown,Retirees,38051,3
788760633,58,F,4,Uneducated,Married,OH,91750,no,yes,no,cellular,Retirees,38057,4
779661033,59,F,2,Uneducated,Single,FL,91750,no,no,no,unknown,Businessman,38060,4
713593683,47,F,3,Unknown,Married,FL,91750,yes,no,no,cellular,Retirees,38061,3
714392808,46,F,2,Unknown,Single,TX,91750,no,no,no,unknown,Blue-collar,38076,1
718366983,49,F,3,Graduate,Unknown,CA,91750,no,yes,no,cellular,Retirees,38077,4
771215583,39,F,3,Graduate,Married,NY,91750,yes,yes,no,cellular,White-collar,38091,4
769035933,41,F,3,Unknown,Married,TX,91750,yes,yes,no,cellular,Retirees,38099,3
756624183,40,F,3,Unknown,Married,CA,91750,no,no,no,cellular,Blue-collar,38107,3
721443408,44,F,4,Uneducated,Married,FL,91750,yes,no,no,cellular,White-collar,38150,3
774675933,44,F,1,Graduate,Married,CA,91750,yes,no,no,cellular,Retirees,38163,3
708357183,38,F,4,Doctorate,Married,CA,91750,no,no,no,unknown,Businessman,38164,2
717278808,49,M,4,Graduate,Unknown,NY,91750,no,no,no,unknown,Retirees,38164,2
788820933,61,F,0,High School,Married,CA,91750,yes,yes,yes,cellular,Retirees,38166,4
802668333,54,F,1,Graduate,Single,CA,91750,no,yes,no,cellular,Selfemployeed,38173,3
715357308,57,F,2,Graduate,Single,FL,91750,no,yes,yes,cellular,Retirees,38174,3
783381933,56,F,1,Graduate,Single,TX,91750,yes,no,no,unknown,White-collar,38174,5
765731433,55,F,1,Unknown,Unknown,CA,91750,yes,yes,yes,unknown,White-collar,38181,5
719025333,31,F,1,Unknown,Single,TX,91750,yes,no,no,unknown,Selfemployeed,38185,3
779866458,52,F,0,Doctorate,Married,TX,91750,no,no,no,unknown,Businessman,38188,5
809358708,62,F,1,Graduate,Single,TX,91750,no,no,no,unknown,White-collar,38192,5
713940033,54,F,2,Unknown,Single,NY,91750,no,yes,no,cellular,Retirees,38201,3
708871158,61,F,0,High School,Married,NJ,91750,no,no,no,unknown,Selfemployeed,38205,1
713362158,44,F,3,Graduate,Unknown,CA,91750,yes,yes,no,cellular,White-collar,38220,2
719131533,36,F,2,Uneducated,Married,CA,91750,no,no,no,unknown,Govt,38223,5
715429608,52,F,3,Graduate,Married,TX,91750,no,no,yes,cellular,Blue-collar,38225,3
758833758,31,M,2,Graduate,Single,FL,91750,yes,no,no,telephone,Businessman,38228,5
780657708,33,F,1,Uneducated,Married,TX,91750,no,no,no,cellular,Retirees,38236,5
780307233,64,F,1,Graduate,Unknown,NJ,91750,yes,no,no,unknown,Selfemployeed,38246,4
710077008,47,F,0,Graduate,Married,FL,91750,no,yes,yes,cellular,White-collar,38259,2
708637758,27,F,1,Unknown,Single,MI,91750,no,no,no,cellular,White-collar,38269,1
708469533,57,F,3,Uneducated,Single,FL,91750,no,yes,no,unknown,Selfemployeed,38273,3
713151258,47,F,2,High School,Unknown,FL,91750,yes,yes,no,unknown,Businessman,38274,3
788776908,53,F,4,Graduate,Unknown,TX,91750,yes,yes,no,unknown,Blue-collar,38299,4
781297983,42,F,1,Graduate,Married,TX,91750,no,yes,no,cellular,Businessman,38302,5
712815858,38,F,2,High School,Single,TX,91750,yes,yes,no,cellular,White-collar,38304,3
720026058,36,F,2,Uneducated,Married,NY,91750,yes,yes,no,unknown,Selfemployeed,38315,5
718458858,31,F,1,Unknown,Single,TX,91750,no,yes,no,unknown,Retirees,38317,5
780241758,42,F,4,High School,Married,FL,91750,no,yes,no,unknown,Selfemployeed,38328,5
767005683,37,F,4,Uneducated,Married,TX,91750,yes,yes,no,cellular,Govt,38337,3
709887483,51,F,3,High School,Married,FL,91750,yes,yes,no,cellular,Retirees,38348,1
714418158,46,F,2,Graduate,Single,FL,91750,yes,yes,yes,cellular,Retirees,38348,2
721012983,51,F,3,Unknown,Unknown,FL,91750,no,no,no,unknown,Blue-collar,38359,5
788252358,46,F,4,Graduate,Single,NY,91750,no,no,no,cellular,Businessman,38363,3
779198133,58,F,1,High School,Married,FL,91750,no,yes,no,unknown,Selfemployeed,38372,5
708869283,64,M,0,Graduate,Single,FL,91750,no,yes,no,unknown,Selfemployeed,38381,3
719688408,33,F,2,Graduate,Single,TX,91750,yes,no,no,cellular,Selfemployeed,38390,5
753094533,36,F,1,Post-Graduate,Married,CA,91750,yes,no,no,unknown,Blue-collar,38395,4
721529583,47,F,5,Graduate,Married,TX,91750,yes,no,no,telephone,Blue-collar,38402,4
711534183,34,F,3,Graduate,Single,SC,91750,yes,no,no,cellular,Selfemployeed,38416,1
807165033,47,F,4,Graduate,Single,NY,91750,yes,no,no,telephone,Selfemployeed,38431,5
718828083,31,M,0,Post-Graduate,Married,TX,91750,yes,no,no,unknown,White-collar,38432,5
720949083,51,F,1,Graduate,Married,FL,91750,no,no,no,cellular,Retirees,38439,5
780688383,41,F,3,High School,Single,TX,91750,yes,no,no,unknown,Retirees,38448,3
773257233,40,F,3,Uneducated,Unknown,NY,91750,no,no,no,cellular,Businessman,38450,4
708426483,60,F,1,Uneducated,Married,CT,91750,yes,yes,no,cellular,Businessman,38451,3
772103208,60,M,1,Graduate,Single,NY,91750,yes,no,no,cellular,Selfemployeed,38459,5
712076358,38,F,2,Graduate,Single,CA,91750,yes,yes,no,cellular,Blue-collar,38475,2
712949733,47,F,2,Uneducated,Single,NY,91750,yes,no,yes,cellular,Businessman,38493,3
818311533,46,F,3,Graduate,Single,CA,91750,no,no,no,cellular,Retirees,38493,5
767835558,40,F,1,High School,Married,CA,91750,no,yes,no,unknown,Retirees,38509,4
719184783,40,F,5,Graduate,Single,FL,91750,yes,yes,no,unknown,Retirees,38513,5
794579658,48,F,4,Post-Graduate,Married,FL,91750,yes,no,no,cellular,Businessman,38513,3
715423233,26,F,0,Uneducated,Single,CA,91750,yes,yes,yes,cellular,White-collar,38520,2
715061733,60,F,2,Graduate,Single,TX,91750,no,no,no,cellular,Businessman,38530,3
717659883,55,F,5,Unknown,Single,FL,91750,yes,no,no,cellular,Govt,38544,3
827619933,39,F,4,Unknown,Married,NJ,91750,yes,no,no,cellular,Selfemployeed,38548,4
717636933,45,M,4,Graduate,Single,CA,91750,yes,yes,yes,cellular,White-collar,38559,2
708272808,41,F,2,Unknown,Single,FL,91750,yes,yes,no,cellular,White-collar,38560,2
711046383,39,F,3,Graduate,Single,TX,91750,no,no,no,unknown,Retirees,38584,3
713777883,51,F,2,Unknown,Married,CA,91750,no,no,no,cellular,Retirees,38590,3
789625383,59,M,1,Uneducated,Single,CA,91750,no,no,no,cellular,Businessman,38597,3
721027083,35,F,1,Graduate,Single,CA,91750,yes,no,no,cellular,Businessman,38619,5
711906033,41,F,1,High School,Single,NY,91750,no,no,no,cellular,Retirees,38634,3
721221783,49,F,1,High School,Married,FL,91750,no,yes,no,cellular,Retirees,38656,5
717483558,29,F,1,High School,Single,NY,91750,no,yes,no,telephone,Retirees,38657,3
788350908,42,F,3,High School,Married,FL,91750,yes,yes,no,unknown,Govt,38662,5
769985883,34,F,1,Uneducated,Single,TX,91750,no,no,no,unknown,Businessman,38676,4
711502908,43,F,3,Graduate,Married,TX,91750,no,no,yes,cellular,Govt,38679,3
718940208,36,F,3,Graduate,Single,FL,91750,yes,no,no,unknown,Selfemployeed,38680,4
780942633,45,F,3,Unknown,Single,CA,91750,no,yes,no,cellular,Blue-collar,38682,4
779261433,50,F,2,Unknown,Married,CA,91750,no,no,no,cellular,Selfemployeed,38701,4
787563858,56,F,1,Graduate,Single,CA,91750,yes,yes,no,unknown,Blue-collar,38721,5
713641233,40,F,4,Graduate,Single,CA,91750,yes,no,no,cellular,Selfemployeed,38723,3
719350908,64,M,0,Graduate,Single,FL,91750,no,yes,no,telephone,White-collar,38747,5
798988983,62,F,0,Graduate,Single,FL,91750,yes,yes,no,unknown,Blue-collar,38756,5
717949983,35,F,1,Graduate,Married,CA,91750,yes,no,no,telephone,White-collar,38770,3
710064033,43,F,4,Uneducated,Single,CA,91750,no,no,no,cellular,Selfemployeed,38771,1
718191483,34,F,2,Doctorate,Single,FL,91750,yes,yes,no,unknown,Selfemployeed,38777,3
713014533,55,F,2,Graduate,Unknown,CA,91750,no,no,no,cellular,Retirees,38781,3
716934333,36,F,4,Graduate,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,38781,1
779995833,52,F,3,Unknown,Married,CA,91750,no,no,no,cellular,White-collar,38801,5
789945933,51,F,1,Doctorate,Single,CA,91750,yes,no,yes,cellular,Selfemployeed,38807,4
778155558,40,F,5,Graduate,Unknown,TX,91750,yes,yes,no,cellular,White-collar,38810,5
713037333,48,F,3,Uneducated,Single,TX,91750,yes,no,yes,cellular,Govt,38813,3
708489258,56,F,5,Doctorate,Single,TX,91750,yes,no,no,unknown,Retirees,38817,3
797638383,46,F,3,Graduate,Married,TX,91750,no,no,no,cellular,White-collar,38823,4
779739783,39,F,1,Graduate,Single,CA,91750,no,no,no,cellular,Selfemployeed,38841,5
711783483,56,F,3,Graduate,Single,TX,91750,no,no,no,cellular,Selfemployeed,38851,2
712115958,49,F,2,Uneducated,Married,CA,91750,yes,no,no,cellular,White-collar,38855,1
779299233,46,F,3,Graduate,Married,FL,91750,yes,yes,no,cellular,Retirees,38866,3
716183283,39,F,1,Graduate,Unknown,NY,91750,yes,yes,no,unknown,Selfemployeed,38874,2
719100633,47,F,3,Unknown,Married,NY,91750,no,no,no,cellular,White-collar,38884,4
715814433,45,F,2,Unknown,Single,CA,91750,yes,no,no,cellular,Govt,38885,2
769576608,51,F,3,Graduate,Single,TX,91750,yes,yes,no,unknown,Retirees,38886,4
788937933,57,F,1,High School,Married,FL,91750,no,yes,no,unknown,Selfemployeed,38920,5
714580158,50,F,2,Post-Graduate,Married,NY,91750,no,yes,no,cellular,Blue-collar,38922,3
778801608,47,F,4,Graduate,Married,FL,91750,no,no,no,cellular,Blue-collar,38923,4
793678608,49,F,2,Unknown,Single,TX,91750,no,no,no,cellular,Businessman,38926,4
772401933,34,F,3,Graduate,Married,NY,91750,no,no,yes,cellular,Selfemployeed,38928,5
715731033,50,F,3,High School,Single,CA,91750,yes,no,no,unknown,Blue-collar,38936,3
717650133,51,F,2,Graduate,Single,CA,91750,no,no,yes,cellular,White-collar,38961,3
716636808,39,F,1,Unknown,Single,NY,91750,no,no,yes,cellular,Govt,38970,3
714046608,28,F,1,Post-Graduate,Single,TX,91750,no,no,no,cellular,Selfemployeed,38973,3
789059958,53,F,3,Graduate,Married,CA,91750,no,no,no,unknown,White-collar,38993,4
789643383,61,F,1,Uneducated,Married,FL,91750,yes,no,no,cellular,Selfemployeed,38998,5
715322958,41,F,2,Post-Graduate,Single,CA,91750,no,no,no,cellular,Businessman,39003,5
718285308,44,F,2,High School,Married,NY,91750,no,yes,no,cellular,Selfemployeed,39013,2
755220783,65,M,1,Graduate,Single,FL,91750,no,no,no,cellular,Blue-collar,39016,3
716498883,63,F,0,Graduate,Married,CA,91750,no,no,no,unknown,Blue-collar,39022,1
709695333,47,F,3,Graduate,Married,CA,91750,no,no,yes,cellular,Selfemployeed,39032,2
713701533,65,F,0,Graduate,Married,NJ,91750,no,yes,yes,cellular,Govt,39041,2
789466008,57,F,3,High School,Married,CA,91750,no,yes,yes,unknown,Retirees,39050,5
757053408,47,M,4,Unknown,Unknown,CA,91750,no,no,no,cellular,Blue-collar,39051,3
714802458,44,F,2,High School,Single,TX,91750,no,yes,no,cellular,Govt,39065,1
780715683,46,F,4,Doctorate,Single,NY,91750,no,no,no,cellular,Selfemployeed,39067,5
799707858,51,F,2,Doctorate,Married,NJ,91750,no,no,yes,telephone,Retirees,39079,5
771408483,62,F,0,Graduate,Married,AR,85260,yes,yes,no,cellular,Govt,39080,5
770778108,32,F,0,Graduate,Married,NJ,91750,yes,no,no,cellular,Businessman,39097,3
780100533,45,F,2,Uneducated,Single,CA,91750,no,yes,no,unknown,White-collar,39109,4
710974308,48,M,5,Graduate,Married,TX,91750,no,no,no,cellular,Govt,39112,3
715958583,39,F,3,Graduate,Single,NY,91750,no,no,yes,telephone,Selfemployeed,39116,3
736145283,45,F,5,Graduate,Single,CA,91750,yes,yes,no,cellular,Businessman,39116,4
771960708,42,F,1,Graduate,Single,FL,91750,no,yes,no,cellular,Businessman,39132,5
779284833,55,F,2,Unknown,Married,NY,91750,yes,no,no,telephone,Govt,39132,4
709423158,45,F,4,Uneducated,Unknown,CA,91750,no,no,no,cellular,Blue-collar,39143,2
719967708,40,F,3,Graduate,Single,CA,91750,no,yes,no,cellular,Blue-collar,39161,4
